CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Total,Segment
15326.0,334,1,311.71,1,1,2,4,Lost Customers
15327.0,53,1,208.75,3,1,1,5,Others
15329.0,39,3,1049.7,3,3,4,10,Others
15330.0,32,2,714.96,4,3,3,10,Potential Loyalists
15332.0,366,4,1661.06,1,4,4,9,At Risk
15333.0,208,1,1028.56,1,1,4,6,Lost Customers
15334.0,157,3,351.67,2,3,2,7,At Risk
15335.0,54,1,173.97,3,1,1,5,Others
15339.0,66,2,574.07,3,3,3,9,Others
15341.0,81,1,2020.52,2,1,4,7,Others
15342.0,130,1,406.09,2,1,2,5,Others
15343.0,87,1,364.5,2,1,2,5,Others
15344.0,1,3,563.94,5,3,3,11,Potential Loyalists
15345.0,46,1,393.54,3,1,2,6,Others
15346.0,333,1,252.42000000000002,1,1,2,4,Lost Customers
15347.0,366,1,201.60000000000002,1,1,1,3,Lost Customers
15348.0,72,1,158.04,2,1,1,4,Others
15349.0,158,2,473.81,2,3,2,7,At Risk
15350.0,373,1,115.65,1,1,1,3,Lost Customers
15351.0,12,7,1960.1100000000001,5,5,4,14,Champions
15353.0,255,2,777.02,1,3,3,7,At Risk
15355.0,29,2,277.05,4,3,2,9,Potential Loyalists
15356.0,31,10,2766.5,4,5,5,14,Champions
15358.0,5,22,8347.2,5,5,5,15,Champions
15360.0,40,1,427.93,3,1,2,6,Others
15361.0,362,1,418.92,1,1,2,4,Lost Customers
15363.0,373,1,326.0,1,1,2,4,Lost Customers
15364.0,96,2,913.19,2,3,3,8,At Risk
15365.0,26,7,2314.32,4,5,5,14,Champions
15366.0,75,2,602.51,2,3,3,8,At Risk
15367.0,57,4,1877.59,3,4,4,11,Loyal Customers
15368.0,21,1,446.94000000000005,4,1,2,7,Others
15370.0,41,7,2386.05,3,5,5,13,Loyal Customers
15372.0,137,1,2007.3999999999999,2,1,4,7,Others
15373.0,8,12,2415.91,5,5,5,15,Champions
15374.0,129,1,168.0,2,1,1,4,Others
15376.0,40,3,1233.3600000000001,3,3,4,10,Others
15379.0,169,7,3703.29,2,5,5,12,At Risk
15380.0,9,5,1690.2600000000002,5,4,4,13,Champions
15381.0,214,2,596.85,1,3,3,7,At Risk
15382.0,15,6,5955.71,4,5,5,14,Champions
15384.0,170,2,642.41,2,3,3,8,At Risk
15385.0,40,1,316.88,3,1,2,6,Others
15386.0,186,1,394.14,1,1,2,4,Lost Customers
15388.0,270,1,140.54,1,1,1,3,Lost Customers
15389.0,172,1,500.0,2,1,3,6,Others
15392.0,5,4,1535.53,5,4,4,13,Champions
15393.0,16,2,231.86,4,3,1,8,Potential Loyalists
15394.0,10,4,2183.54,5,4,5,14,Champions
15395.0,326,1,107.45,1,1,1,3,Lost Customers
15396.0,113,1,288.18,2,1,2,5,Others
15397.0,290,1,94.0,1,1,1,3,Lost Customers
15398.0,16,2,1345.53,4,3,4,11,Potential Loyalists
15399.0,1,3,815.77,5,3,3,11,Potential Loyalists
15400.0,92,5,716.2,2,4,3,9,At Risk
15402.0,149,2,626.77,2,3,3,8,At Risk
15405.0,189,1,349.1,1,1,2,4,Lost Customers
15406.0,31,2,510.71000000000004,4,3,3,10,Potential Loyalists
15407.0,34,4,1056.44,3,4,4,11,Loyal Customers
15408.0,264,1,267.18,1,1,2,4,Lost Customers
15410.0,84,8,3450.84,2,5,5,12,At Risk
15411.0,26,4,1358.88,4,4,4,12,Champions
15412.0,171,1,190.53,2,1,1,4,Others
15414.0,10,3,774.9000000000001,5,3,3,11,Potential Loyalists
15415.0,313,1,572.8100000000001,1,1,3,5,Lost Customers
15416.0,65,4,3984.32,3,4,5,12,Loyal Customers
15417.0,85,1,508.8,2,1,3,6,Others
15419.0,25,1,135.86,4,1,1,6,Others
15421.0,59,4,950.36,3,4,4,11,Loyal Customers
15422.0,323,2,97.7,1,3,1,5,At Risk
15423.0,38,1,43.5,3,1,1,5,Others
15424.0,254,2,383.34,1,3,2,6,At Risk
15426.0,19,5,1447.39,4,4,4,12,Champions
15427.0,33,3,1483.14,3,3,4,10,Others
15428.0,15,1,93.78,4,1,1,6,Others
15429.0,27,2,397.35,4,3,2,9,Potential Loyalists
15432.0,23,1,171.19,4,1,1,6,Others
15433.0,214,2,533.3,1,3,3,7,At Risk
15434.0,8,5,1041.48,5,4,4,13,Champions
15435.0,22,1,149.29,4,1,1,6,Others
15436.0,12,3,1122.53,5,3,4,12,Potential Loyalists
15437.0,262,1,200.16,1,1,1,3,Lost Customers
15438.0,131,1,156.57999999999998,2,1,1,4,Others
15440.0,55,3,383.68,3,3,2,8,Others
15442.0,249,1,594.0,1,1,3,5,Lost Customers
15443.0,2,7,3236.91,5,5,5,15,Champions
15444.0,9,2,1418.26,5,3,4,12,Potential Loyalists
15445.0,264,1,113.5,1,1,1,3,Lost Customers
15447.0,331,1,155.17,1,1,1,3,Lost Customers
15448.0,313,1,494.64,1,1,3,5,Lost Customers
15449.0,26,3,974.52,4,3,4,11,Potential Loyalists
15450.0,30,1,429.84,4,1,2,7,Others
15452.0,30,3,538.73,4,3,3,10,Potential Loyalists
15453.0,2,7,1388.37,5,5,4,14,Champions
15454.0,362,1,179.1,1,1,1,3,Lost Customers
15456.0,283,3,447.22,1,3,2,6,At Risk
15457.0,262,1,237.07,1,1,1,3,Lost Customers
15458.0,25,1,161.64,4,1,1,6,Others
15460.0,354,1,216.76,1,1,1,3,Lost Customers
15462.0,94,3,234.6,2,3,1,6,At Risk
15463.0,29,1,126.14,4,1,1,6,Others
15464.0,338,1,1048.85,1,1,4,6,Lost Customers
15465.0,20,18,7354.62,4,5,5,14,Champions
15466.0,85,1,334.53,2,1,2,5,Others
15467.0,9,3,524.88,5,3,3,11,Potential Loyalists
15468.0,51,2,467.51,3,3,2,8,Others
15469.0,50,2,538.55,3,3,3,9,Others
15471.0,2,1,469.48,5,1,2,8,New Customers
15472.0,113,1,371.56,2,1,2,5,Others
15473.0,14,7,1771.2,4,5,4,13,Champions
15475.0,77,1,454.10999999999996,2,1,2,5,Others
15478.0,40,2,1441.42,3,3,4,10,Others
15480.0,116,1,905.5,2,1,3,6,Others
15482.0,16,12,11054.96,4,5,5,14,Champions
15483.0,161,4,233.81,2,4,1,7,At Risk
15484.0,1,4,3594.31,5,4,5,14,Champions
15485.0,30,3,2575.0,4,3,5,12,Potential Loyalists
15488.0,93,1,91.32000000000001,2,1,1,4,Others
15489.0,23,3,1134.28,4,3,4,11,Potential Loyalists
15491.0,95,6,3100.09,2,5,5,12,At Risk
15492.0,28,2,659.4599999999999,4,3,3,10,Potential Loyalists
15493.0,33,5,2001.8,3,4,4,11,Loyal Customers
15494.0,21,2,1299.23,4,3,4,11,Potential Loyalists
15497.0,18,2,1262.2,4,3,4,11,Potential Loyalists
15498.0,3,27,13316.4,5,5,5,15,Champions
15500.0,8,4,1131.56,5,4,4,13,Champions
15502.0,16,12,10384.93,4,5,5,14,Champions
15503.0,363,1,147.09,1,1,1,3,Lost Customers
15504.0,81,1,52.83,2,1,1,4,Others
15505.0,53,5,3610.96,3,4,5,12,Loyal Customers
15506.0,23,3,979.26,4,3,4,11,Potential Loyalists
15507.0,172,1,492.36,2,1,3,6,Others
15508.0,189,6,1000.27,1,5,4,10,At Risk
15510.0,331,1,250.0,1,1,1,3,Lost Customers
15511.0,12,5,909.23,5,4,3,12,Loyal Customers
15512.0,156,2,121.0,2,3,1,6,At Risk
15513.0,33,19,14758.220000000001,3,5,5,13,Loyal Customers
15514.0,12,11,4139.46,5,5,5,15,Champions
15516.0,45,3,62.43,3,3,1,7,Others
15517.0,233,1,267.03,1,1,2,4,Lost Customers
15518.0,64,8,1942.45,3,5,4,12,Loyal Customers
15520.0,2,1,343.5,5,1,2,8,New Customers
15521.0,40,8,3000.2,3,5,5,13,Loyal Customers
15522.0,33,2,398.84,3,3,2,8,Others
15523.0,84,1,412.01000000000005,2,1,2,5,Others
15524.0,25,1,440.0,4,1,2,7,Others
15525.0,2,3,825.92,5,3,3,11,Potential Loyalists
15526.0,33,2,148.44,3,3,1,7,Others
15527.0,19,8,2429.78,4,5,5,14,Champions
15528.0,254,1,229.33,1,1,1,3,Lost Customers
15529.0,23,11,3995.23,4,5,5,14,Champions
15530.0,22,4,1502.35,4,4,4,12,Champions
15531.0,8,2,2007.44,5,3,4,12,Potential Loyalists
15532.0,25,4,1580.93,4,4,4,12,Champions
15533.0,19,3,807.57,4,3,3,10,Potential Loyalists
15535.0,173,4,536.4,2,4,3,9,At Risk
15537.0,163,1,110.92,2,1,1,4,Others
15539.0,7,1,538.46,5,1,3,9,New Customers
15540.0,11,1,213.3,5,1,1,7,New Customers
15541.0,114,1,85.13000000000001,2,1,1,4,Others
15543.0,288,1,127.86,1,1,1,3,Lost Customers
15544.0,9,9,3546.71,5,5,5,15,Champions
15545.0,54,2,292.71999999999997,3,3,2,8,Others
15547.0,7,14,4954.84,5,5,5,15,Champions
15549.0,77,3,1693.26,2,3,4,9,At Risk
15550.0,4,4,575.63,5,4,3,12,Loyal Customers
15551.0,37,1,436.06,3,1,2,6,Others
15552.0,217,1,90.12,1,1,1,3,Lost Customers
15553.0,60,1,437.23,3,1,2,6,Others
15554.0,278,1,217.2,1,1,1,3,Lost Customers
15555.0,12,16,4805.17,5,5,5,15,Champions
15556.0,24,1,279.77,4,1,2,7,Others
15557.0,29,1,473.65000000000003,4,1,2,7,Others
15561.0,12,4,800.59,5,4,3,12,Loyal Customers
15562.0,352,1,134.55,1,1,1,3,Lost Customers
15563.0,22,4,1400.44,4,4,4,12,Champions
15565.0,50,2,173.16,3,3,1,7,Others
15567.0,19,1,186.01,4,1,1,6,Others
15568.0,3,3,758.29,5,3,3,11,Potential Loyalists
15569.0,104,5,1375.71,2,4,4,10,At Risk
15570.0,7,12,4165.52,5,5,5,15,Champions
15571.0,12,4,650.4300000000001,5,4,3,12,Loyal Customers
15572.0,5,7,2552.86,5,5,5,15,Champions
15573.0,32,2,607.45,4,3,3,10,Potential Loyalists
15574.0,178,4,702.25,2,4,3,9,At Risk
15576.0,38,1,940.6700000000001,3,1,3,7,Others
15577.0,151,3,258.88,2,3,2,7,At Risk
15578.0,162,1,127.1,2,1,1,4,Others
15579.0,69,2,348.6,3,3,2,8,Others
15581.0,121,13,3679.9700000000003,2,5,5,12,At Risk
15582.0,25,3,682.9100000000001,4,3,3,10,Potential Loyalists
15584.0,24,4,725.11,4,4,3,11,Loyal Customers
15585.0,177,1,455.3,2,1,2,5,Others
15587.0,50,4,913.6800000000001,3,4,3,10,Loyal Customers
15589.0,256,3,478.53000000000003,1,3,2,6,At Risk
15592.0,47,1,388.58,3,1,2,6,Others
15593.0,71,1,199.8,3,1,1,5,Others
15594.0,16,5,1771.78,4,4,4,12,Champions
15596.0,101,5,1406.59,2,4,4,10,At Risk
15597.0,35,1,324.57,3,1,2,6,Others
15598.0,53,1,240.68,3,1,1,5,Others
15599.0,27,2,761.74,4,3,3,10,Potential Loyalists
15601.0,11,14,6776.56,5,5,5,15,Champions
15602.0,8,9,1297.8700000000001,5,5,4,14,Champions
15603.0,79,1,48.480000000000004,2,1,1,4,Others
15604.0,52,1,216.39,3,1,1,5,Others
15605.0,36,5,1198.23,3,4,4,11,Loyal Customers
15606.0,61,9,2920.16,3,5,5,13,Loyal Customers
15607.0,337,1,104.76,1,1,1,3,Lost Customers
15608.0,28,4,1093.68,4,4,4,12,Champions
15609.0,184,1,298.48,1,1,2,4,Lost Customers
15610.0,52,1,112.46000000000001,3,1,1,5,Others
15611.0,10,13,1591.45,5,5,4,14,Champions
15612.0,36,2,195.15,3,3,1,7,Others
15615.0,10,23,10399.74,5,5,5,15,Champions
15618.0,33,4,776.851,3,4,3,10,Loyal Customers
15619.0,11,1,336.40000000000003,5,1,2,8,New Customers
15620.0,57,3,1553.18,3,3,4,10,Others
15621.0,4,4,1293.03,5,4,4,13,Champions
15622.0,43,9,3709.56,3,5,5,13,Loyal Customers
15623.0,141,1,301.03,2,1,2,5,Others
15624.0,117,4,588.13,2,4,3,9,At Risk
15625.0,104,4,1534.26,2,4,4,10,At Risk
15626.0,75,2,675.8,2,3,3,8,At Risk
15628.0,5,9,2870.2400000000002,5,5,5,15,Champions
15630.0,45,2,1186.35,3,3,4,10,Others
15632.0,16,8,3285.31,4,5,5,14,Champions
15634.0,17,1,243.55,4,1,1,6,Others
15636.0,90,2,724.76,2,3,3,8,At Risk
15637.0,53,1,223.36,3,1,1,5,Others
15639.0,134,1,425.32,2,1,2,5,Others
15640.0,4,15,12515.66,5,5,5,15,Champions
15641.0,105,4,1887.2,2,4,4,10,At Risk
15643.0,192,3,664.0,1,3,3,7,At Risk
15644.0,166,4,813.0,2,4,3,9,At Risk
15645.0,19,1,612.01,4,1,3,8,Others
15646.0,158,3,447.64000000000004,2,3,2,7,At Risk
15648.0,204,2,657.35,1,3,3,7,At Risk
15649.0,336,2,816.0,1,3,3,7,At Risk
15651.0,37,3,646.3,3,3,3,9,Others
15652.0,91,1,337.74,2,1,2,5,Others
15653.0,93,2,877.4399999999999,2,3,3,8,At Risk
15654.0,9,2,922.53,5,3,3,11,Potential Loyalists
15655.0,243,1,560.67,1,1,3,5,Lost Customers
15656.0,45,4,748.5,3,4,3,10,Loyal Customers
15657.0,23,1,30.0,4,1,1,6,Others
15658.0,190,5,1024.1000000000001,1,4,4,9,At Risk
15659.0,44,1,306.45,3,1,2,6,Others
15660.0,25,9,1600.86,4,5,4,13,Champions
15661.0,317,2,309.8,1,3,2,6,At Risk
15663.0,106,1,138.14,2,1,1,4,Others
15664.0,51,1,386.43,3,1,2,6,Others
15665.0,168,2,2242.01,2,3,5,10,At Risk
15667.0,40,1,301.32,3,1,2,6,Others
15668.0,218,1,76.32000000000001,1,1,1,3,Lost Customers
15669.0,40,4,684.34,3,4,3,10,Loyal Customers
15670.0,297,1,173.05,1,1,1,3,Lost Customers
15671.0,19,7,2657.13,4,5,5,14,Champions
15673.0,88,4,2881.02,2,4,5,11,At Risk
15674.0,73,5,2446.6,2,4,5,11,At Risk
15675.0,81,3,323.69,2,3,2,7,At Risk
15676.0,19,3,3435.76,4,3,5,12,Potential Loyalists
15677.0,49,1,657.23,3,1,3,7,Others
15678.0,53,1,352.7,3,1,2,6,Others
15679.0,24,4,781.28,4,4,3,11,Loyal Customers
15680.0,9,3,1333.68,5,3,4,12,Potential Loyalists
15681.0,25,5,1426.16,4,4,4,12,Champions
15683.0,117,1,193.75,2,1,1,4,Others
15687.0,9,9,2993.1,5,5,5,15,Champions
15689.0,120,2,254.1,2,3,2,7,At Risk
15690.0,4,2,239.76,5,3,1,9,Potential Loyalists
15691.0,252,1,136.8,1,1,1,3,Lost Customers
15692.0,28,1,191.04,4,1,1,6,Others
15694.0,1,14,6479.4,5,5,5,15,Champions
15695.0,267,2,409.98,1,3,2,6,At Risk
15696.0,33,8,2736.46,3,5,5,13,Loyal Customers
15699.0,18,1,309.65,4,1,2,7,Others
15700.0,172,2,696.68,2,3,3,8,At Risk
15701.0,2,4,1542.14,5,4,4,13,Champions
15703.0,265,1,211.5,1,1,1,3,Lost Customers
15704.0,140,4,2293.62,2,4,5,11,At Risk
15705.0,201,1,143.1,1,1,1,3,Lost Customers
15706.0,64,4,1060.56,3,4,4,11,Loyal Customers
15707.0,35,4,945.58,3,4,4,11,Loyal Customers
15708.0,41,7,3364.2400000000002,3,5,5,13,Loyal Customers
15709.0,284,1,133.25,1,1,1,3,Lost Customers
15712.0,9,5,1072.3600000000001,5,4,4,13,Champions
15713.0,143,2,356.7,2,3,2,7,At Risk
15714.0,12,2,330.88,5,3,2,10,Potential Loyalists
15716.0,146,4,1118.81,2,4,4,10,At Risk
15717.0,234,1,150.3,1,1,1,3,Lost Customers
15719.0,33,13,5045.61,3,5,5,13,Loyal Customers
15720.0,24,1,598.73,4,1,3,8,Others
15721.0,12,1,507.08,5,1,3,9,New Customers
15722.0,36,5,2222.56,3,4,5,12,Loyal Customers
15723.0,365,1,203.1,1,1,1,3,Lost Customers
15724.0,201,2,218.25,1,3,1,5,At Risk
15725.0,15,1,415.25,4,1,2,7,Others
15727.0,17,7,5178.96,4,5,5,14,Champions
15729.0,213,1,85.0,1,1,1,3,Lost Customers
15730.0,66,3,1120.88,3,3,4,10,Others
15732.0,212,2,294.12,1,3,2,6,At Risk
15733.0,283,1,162.3,1,1,1,3,Lost Customers
15734.0,115,2,1339.45,2,3,4,9,At Risk
15737.0,15,8,1205.1200000000001,4,5,4,13,Champions
15738.0,19,16,4812.42,4,5,5,14,Champions
15739.0,66,1,449.12,3,1,2,6,Others
15740.0,49,1,154.88,3,1,1,5,Others
15743.0,16,4,784.46,4,4,3,11,Loyal Customers
15744.0,78,1,34.8,2,1,1,4,Others
15745.0,19,4,1094.59,4,4,4,12,Champions
15746.0,134,1,196.88,2,1,1,4,Others
15747.0,13,3,974.04,5,3,4,12,Potential Loyalists
15748.0,40,1,149.31,3,1,1,5,Others
15749.0,235,3,44534.3,1,3,5,9,At Risk
15750.0,3,8,2465.48,5,5,5,15,Champions
15752.0,40,7,2637.38,3,5,5,13,Loyal Customers
15753.0,305,1,79.2,1,1,1,3,Lost Customers
15754.0,51,3,458.57,3,3,2,8,Others
15755.0,10,6,2364.25,5,5,5,15,Champions
15756.0,61,4,532.96,3,4,3,10,Loyal Customers
15757.0,66,2,714.42,3,3,3,9,Others
15758.0,25,1,205.25,4,2,1,7,Potential Loyalists
15759.0,218,3,253.04,1,3,2,6,At Risk
15762.0,65,2,583.75,3,3,3,9,Others
15763.0,32,2,1086.92,4,3,4,11,Potential Loyalists
15764.0,88,6,3279.97,2,5,5,12,At Risk
15766.0,64,1,315.06,3,2,2,7,Others
15768.0,116,3,621.8299999999999,2,4,3,9,At Risk
15769.0,7,26,56252.72,5,5,5,15,Champions
15773.0,6,1,635.6800000000001,5,2,3,10,Potential Loyalists
15774.0,69,1,270.8,3,2,2,7,Others
15775.0,245,1,104.9,1,2,1,4,Lost Customers
15776.0,133,1,241.62,2,2,1,5,Others
15777.0,241,4,1047.11,1,4,4,9,At Risk
15780.0,184,3,475.28000000000003,1,4,2,7,At Risk
15781.0,25,3,345.46,4,4,2,10,Loyal Customers
15782.0,10,3,2614.7400000000002,5,4,5,14,Champions
15783.0,11,1,246.3,5,2,1,8,Potential Loyalists
15785.0,33,5,2328.9700000000003,3,4,5,12,Loyal Customers
15786.0,46,3,4932.2,3,4,5,12,Loyal Customers
15787.0,26,3,948.05,4,4,4,12,Champions
15789.0,358,1,351.3,1,2,2,5,Lost Customers
15790.0,10,1,220.85,5,2,1,8,Potential Loyalists
15791.0,44,2,1612.69,3,3,4,10,Others
15793.0,15,3,965.61,4,4,4,12,Champions
15795.0,150,1,610.01,2,2,3,7,Others
15796.0,1,8,2711.56,5,5,5,15,Champions
15797.0,113,4,2207.4,2,4,5,11,At Risk
15799.0,76,3,884.14,2,4,3,9,At Risk
15800.0,107,2,699.08,2,3,3,8,At Risk
15801.0,46,3,1063.95,3,4,4,11,Loyal Customers
15802.0,143,1,451.42,2,2,2,6,Others
15803.0,51,1,415.82000000000005,3,2,2,7,Others
15804.0,1,13,4206.39,5,5,5,15,Champions
15805.0,23,17,5528.4800000000005,4,5,5,14,Champions
15806.0,46,3,784.58,3,4,3,10,Loyal Customers
15807.0,50,3,903.9,3,4,3,10,Loyal Customers
15808.0,306,4,3734.9700000000003,1,4,5,10,At Risk
15809.0,36,5,515.77,3,4,3,10,Loyal Customers
15810.0,79,4,1391.98,2,4,4,10,At Risk
15811.0,22,6,2218.62,4,5,5,14,Champions
15812.0,107,5,1801.14,2,4,4,10,At Risk
15813.0,208,2,1303.9099999999999,1,3,4,8,At Risk
15814.0,17,4,1945.33,4,4,4,12,Champions
15815.0,64,5,2100.6,3,4,5,12,Loyal Customers
15819.0,49,4,1905.45,3,4,4,11,Loyal Customers
15820.0,320,1,206.98,1,2,1,4,Lost Customers
15821.0,44,2,570.96,3,3,3,9,Others
15822.0,3,2,885.47,5,3,3,11,Potential Loyalists
15823.0,372,1,15.0,1,2,1,4,Lost Customers
15825.0,172,1,532.94,2,2,3,7,Others
15826.0,56,3,1654.31,3,4,4,11,Loyal Customers
15827.0,73,14,1836.0900000000001,2,5,4,11,At Risk
15829.0,99,2,636.14,2,3,3,8,At Risk
15830.0,38,1,576.0,3,2,3,8,Others
15831.0,58,3,801.76,3,4,3,10,Loyal Customers
15832.0,254,1,836.79,1,2,3,6,Lost Customers
15834.0,70,4,2233.75,3,4,5,12,Loyal Customers
15835.0,44,4,954.09,3,4,4,11,Loyal Customers
15836.0,50,1,137.37,3,2,1,6,Others
15837.0,65,1,391.98,3,2,2,7,Others
15838.0,11,19,33643.08,5,5,5,15,Champions
15839.0,33,3,1048.49,3,4,4,11,Loyal Customers
15840.0,59,2,355.56,3,3,2,8,Others
15841.0,73,4,1224.06,2,4,4,10,At Risk
15843.0,304,1,118.95000000000002,1,2,1,4,Lost Customers
15844.0,46,1,130.73999999999998,3,2,1,6,Others
15845.0,18,8,3711.77,4,5,5,14,Champions
15847.0,38,2,389.27,3,3,2,8,Others
15850.0,19,2,238.85,4,3,1,8,Potential Loyalists
15852.0,187,2,160.71,1,3,1,5,At Risk
15853.0,52,1,110.8,3,2,1,6,Others
15854.0,4,12,2974.65,5,5,5,15,Champions
15855.0,137,5,712.24,2,4,3,9,At Risk
15856.0,4,27,16387.57,5,5,5,15,Champions
15857.0,19,1,297.0,4,2,2,8,Potential Loyalists
15858.0,16,5,1438.85,4,4,4,12,Champions
15860.0,41,8,977.21,3,5,4,12,Loyal Customers
15861.0,12,8,3165.36,5,5,5,15,Champions
15862.0,8,4,832.88,5,4,3,12,Loyal Customers
15863.0,26,2,68.84,4,3,1,8,Potential Loyalists
15864.0,22,6,1936.3200000000002,4,5,4,13,Champions
15865.0,41,3,895.13,3,4,3,10,Loyal Customers
15866.0,101,1,230.53,2,2,1,5,Others
15867.0,5,15,3812.64,5,5,5,15,Champions
15869.0,277,2,149.64,1,3,1,5,At Risk
15870.0,33,1,354.09000000000003,3,2,2,7,Others
15872.0,15,2,360.93,4,3,2,9,Potential Loyalists
15874.0,64,7,4405.88,3,5,5,13,Loyal Customers
15877.0,2,2,493.28,5,3,3,11,Potential Loyalists
15880.0,369,1,343.28000000000003,1,2,2,5,Lost Customers
15881.0,312,5,501.39000000000004,1,4,3,8,At Risk
15882.0,199,4,516.36,1,4,3,8,At Risk
15883.0,2,2,396.48,5,3,2,10,Potential Loyalists
15885.0,93,3,379.35,2,4,2,8,At Risk
15886.0,60,1,181.09,3,2,1,6,Others
15888.0,81,1,168.31,2,2,1,5,Others
15889.0,157,2,446.87,2,3,2,7,At Risk
15891.0,227,1,524.52,1,2,3,6,Lost Customers
15894.0,253,2,263.55,1,3,2,6,At Risk
15895.0,150,1,179.17,2,2,1,5,Others
15897.0,194,2,222.05,1,3,1,5,At Risk
15898.0,1,5,1388.88,5,4,4,13,Champions
15899.0,369,1,56.25,1,2,1,4,Lost Customers
15900.0,24,1,351.11,4,2,2,8,Potential Loyalists
15901.0,17,3,363.88,4,4,2,10,Loyal Customers
15903.0,10,7,5126.76,5,5,5,15,Champions
15904.0,8,1,164.68,5,2,1,8,Potential Loyalists
15906.0,20,7,1567.69,4,5,4,13,Champions
15907.0,4,3,967.45,5,4,4,13,Champions
15909.0,174,1,191.94,2,2,1,5,Others
15910.0,1,8,1232.18,5,5,4,14,Champions
15912.0,178,2,264.62,2,3,2,7,At Risk
15916.0,16,8,1528.09,4,5,4,13,Champions
15917.0,248,1,123.1,1,2,1,4,Lost Customers
15918.0,191,2,334.23,1,3,2,6,At Risk
15919.0,20,2,639.89,4,3,3,10,Potential Loyalists
15920.0,154,4,167.5,2,4,1,7,At Risk
15921.0,173,1,336.03000000000003,2,2,2,6,Others
15922.0,373,1,369.5,1,2,2,5,Lost Customers
15923.0,373,1,127.08,1,2,1,4,Lost Customers
15925.0,194,1,207.15,1,2,1,4,Lost Customers
15930.0,67,1,426.63,3,2,2,7,Others
15932.0,4,8,2495.87,5,5,5,15,Champions
15933.0,21,3,1107.46,4,4,4,12,Champions
15935.0,239,2,416.86,1,3,2,6,At Risk
15937.0,64,1,145.35,3,2,1,6,Others
15938.0,112,5,404.58,2,4,2,8,At Risk
15939.0,90,15,6115.01,2,5,5,12,At Risk
15940.0,311,1,35.8,1,2,1,4,Lost Customers
15942.0,134,1,337.44,2,2,2,6,Others
15944.0,277,1,325.1,1,2,2,5,Lost Customers
15945.0,365,1,181.0,1,2,1,4,Lost Customers
15947.0,83,1,1708.24,2,2,4,8,Others
15948.0,8,2,955.24,5,3,4,12,Potential Loyalists
15949.0,17,2,364.72,4,3,2,9,Potential Loyalists
15950.0,32,4,1765.51,4,4,4,12,Champions
15951.0,9,2,708.22,5,3,3,11,Potential Loyalists
15952.0,34,4,806.57,3,4,3,10,Loyal Customers
15953.0,15,8,1659.3799999999999,4,5,4,13,Champions
15955.0,24,14,4416.26,4,5,5,14,Champions
15957.0,32,1,428.89,4,2,2,8,Potential Loyalists
15958.0,74,1,104.35,2,2,1,5,Others
15963.0,20,2,470.76,4,3,2,9,Potential Loyalists
15965.0,17,4,845.64,4,4,3,11,Loyal Customers
15967.0,23,2,418.83,4,3,2,9,Potential Loyalists
15969.0,3,3,666.1,5,4,3,12,Loyal Customers
15970.0,304,1,314.1,1,2,2,5,Lost Customers
15971.0,18,12,4199.85,4,5,5,14,Champions
15973.0,367,1,307.82000000000005,1,2,2,5,Lost Customers
15974.0,39,7,3442.15,3,5,5,13,Loyal Customers
15975.0,84,1,371.01,2,2,2,6,Others
15976.0,165,2,430.94,2,3,2,7,At Risk
15977.0,17,2,1054.73,4,3,4,11,Potential Loyalists
15978.0,77,1,1098.78,2,2,4,8,Others
15980.0,89,3,2398.86,2,4,5,11,At Risk
15981.0,25,8,3408.48,4,5,5,14,Champions
15983.0,22,4,1475.02,4,4,4,12,Champions
15984.0,3,10,2837.67,5,5,5,15,Champions
15985.0,123,2,1142.42,2,3,4,9,At Risk
15986.0,30,1,168.12,4,2,1,7,Potential Loyalists
15987.0,12,7,1451.28,5,5,4,14,Champions
15988.0,19,1,158.03,4,2,1,7,Potential Loyalists
15990.0,44,2,792.11,3,3,3,9,Others
15992.0,4,1,41.989999999999995,5,2,1,8,Potential Loyalists
15993.0,9,7,2797.57,5,5,5,15,Champions
15994.0,55,1,427.07,3,2,2,7,Others
15996.0,88,6,1060.68,2,5,4,11,At Risk
15998.0,37,5,3089.97,3,4,5,12,Loyal Customers
16000.0,3,3,12393.7,5,4,5,14,Champions
16003.0,30,5,2735.37,4,4,5,13,Champions
16005.0,12,4,615.39,5,4,3,12,Loyal Customers
16006.0,211,1,101.4,1,2,1,4,Lost Customers
16007.0,48,4,1701.94,3,4,4,11,Loyal Customers
16008.0,24,3,478.78,4,4,2,10,Loyal Customers
16009.0,22,4,992.71,4,4,4,12,Champions
16010.0,246,3,407.5,1,4,2,7,At Risk
16011.0,8,16,3362.71,5,5,5,15,Champions
16012.0,35,3,1415.29,3,4,4,11,Loyal Customers
16013.0,4,47,37130.6,5,5,5,15,Champions
16014.0,38,3,662.38,3,4,3,10,Loyal Customers
16015.0,4,3,705.39,5,4,3,12,Loyal Customers
16016.0,3,8,1508.76,5,5,4,14,Champions
16017.0,47,1,211.88,3,2,1,6,Others
16018.0,39,2,408.90000000000003,3,3,2,8,Others
16019.0,47,9,3786.2400000000002,3,5,5,13,Loyal Customers
16020.0,17,3,851.01,4,4,3,11,Loyal Customers
16022.0,260,1,628.28,1,2,3,6,Lost Customers
16023.0,46,3,719.81,3,4,3,10,Loyal Customers
16024.0,12,1,251.24,5,2,2,9,Potential Loyalists
16025.0,30,1,439.65999999999997,4,2,2,8,Potential Loyalists
